"Idade","Sexo","CodTempo","Tempo","CodEspazo","Espazo","DatoN","DatoT"
"78","Homes",2010,"2010","36","36 Pontevedra",3039,"3.039"
"78","Homes",2011,"2011","15","15 A Coruña",4643,"4.643"
"78","Homes",2011,"2011","27","27 Lugo",1966,"1.966"
"78","Homes",2011,"2011","32","32 Ourense",2044,"2.044"
"78","Homes",2011,"2011","36","36 Pontevedra",3362,"3.362"
"78","Homes",2012,"2012","15","15 A Coruña",4641,"4.641"
"78","Homes",2012,"2012","27","27 Lugo",1910,"1.910"
"78","Homes",2012,"2012","32","32 Ourense",1863,"1.863"
"78","Homes",2012,"2012","36","36 Pontevedra",3197,"3.197"
"78","Homes",2013,"2013","15","15 A Coruña",4568,"4.568"
"78","Homes",2013,"2013","27","27 Lugo",1904,"1.904"
"78","Homes",2013,"2013","32","32 Ourense",1873,"1.873"
"78","Homes",2013,"2013","36","36 Pontevedra",3310,"3.310"
"78","Homes",2014,"2014","15","15 A Coruña",4757,"4.757"
"78","Homes",2014,"2014","27","27 Lugo",1858,"1.858"
"78","Homes",2014,"2014","32","32 Ourense",1883,"1.883"
"78","Homes",2014,"2014","36","36 Pontevedra",3377,"3.377"
"78","Homes",2015,"2015","15","15 A Coruña",4769,"4.769"
"78","Homes",2015,"2015","27","27 Lugo",1960,"1.960"
"78","Homes",2015,"2015","32","32 Ourense",1910,"1.910"
"78","Homes",2015,"2015","36","36 Pontevedra",3408,"3.408"
"78","Homes",2016,"2016","15","15 A Coruña",4027,"4.027"
"78","Homes",2016,"2016","27","27 Lugo",1579,"1.579"
"78","Homes",2016,"2016","32","32 Ourense",1479,"1.479"
"78","Homes",2016,"2016","36","36 Pontevedra",2997,"2.997"
"78","Homes",2017,"2017","15","15 A Coruña",3446,"3.446"
"78","Homes",2017,"2017","27","27 Lugo",1331,"1.331"
"78","Homes",2017,"2017","32","32 Ourense",1231,"1.231"
"78","Homes",2017,"2017","36","36 Pontevedra",2471,"2.471"
"78","Homes",2018,"2018","15","15 A Coruña",3205,"3.205"
"78","Homes",2018,"2018","27","27 Lugo",1187,"1.187"
"78","Homes",2018,"2018","32","32 Ourense",1266,"1.266"
"78","Homes",2018,"2018","36","36 Pontevedra",2391,"2.391"
"78","Homes",2019,"2019","15","15 A Coruña",4325,"4.325"
"78","Homes",2019,"2019","27","27 Lugo",1553,"1.553"
"78","Homes",2019,"2019","32","32 Ourense",1623,"1.623"
"78","Homes",2019,"2019","36","36 Pontevedra",3380,"3.380"
"78","Homes",2020,"2020","15","15 A Coruña",4165,"4.165"
"78","Homes",2020,"2020","27","27 Lugo",1456,"1.456"
"78","Homes",2020,"2020","32","32 Ourense",1502,"1.502"
"78","Homes",2020,"2020","36","36 Pontevedra",3091,"3.091"
"78","Homes",2021,"2021","15","15 A Coruña",4310,"4.310"
"78","Homes",2021,"2021","27","27 Lugo",1445,"1.445"
"78","Homes",2021,"2021","32","32 Ourense",1541,"1.541"
"78","Homes",2021,"2021","36","36 Pontevedra",3099,"3.099"
"78","Mulleres",1998,"1998","15","15 A Coruña",4322,"4.322"
"78","Mulleres",1998,"1998","27","27 Lugo",2014,"2.014"
"78","Mulleres",1998,"1998","32","32 Ourense",1787,"1.787"
"78","Mulleres",1998,"1998","36","36 Pontevedra",3101,"3.101"
"78","Mulleres",1999,"1999","15","15 A Coruña",4980,"4.980"
"78","Mulleres",1999,"1999","27","27 Lugo",2263,"2.263"
"78","Mulleres",1999,"1999","32","32 Ourense",2132,"2.132"
"78","Mulleres",1999,"1999","36","36 Pontevedra",3510,"3.510"
"78","Mulleres",2000,"2000","15","15 A Coruña",4539,"4.539"
"78","Mulleres",2000,"2000","27","27 Lugo",2085,"2.085"
"78","Mulleres",2000,"2000","32","32 Ourense",1996,"1.996"
"78","Mulleres",2000,"2000","36","36 Pontevedra",3375,"3.375"
"78","Mulleres",2001,"2001","15","15 A Coruña",5133,"5.133"
"78","Mulleres",2001,"2001","27","27 Lugo",2342,"2.342"
"78","Mulleres",2001,"2001","32","32 Ourense",2423,"2.423"
"78","Mulleres",2001,"2001","36","36 Pontevedra",3624,"3.624"
"78","Mulleres",2002,"2002","15","15 A Coruña",4944,"4.944"
"78","Mulleres",2002,"2002","27","27 Lugo",2368,"2.368"
"78","Mulleres",2002,"2002","32","32 Ourense",2251,"2.251"
"78","Mulleres",2002,"2002","36","36 Pontevedra",3753,"3.753"
"78","Mulleres",2003,"2003","15","15 A Coruña",4996,"4.996"
"78","Mulleres",2003,"2003","27","27 Lugo",2307,"2.307"
"78","Mulleres",2003,"2003","32","32 Ourense",2173,"2.173"
"78","Mulleres",2003,"2003","36","36 Pontevedra",3798,"3.798"
"78","Mulleres",2004,"2004","15","15 A Coruña",4937,"4.937"
"78","Mulleres",2004,"2004","27","27 Lugo",2401,"2.401"
"78","Mulleres",2004,"2004","32","32 Ourense",2153,"2.153"
"78","Mulleres",2004,"2004","36","36 Pontevedra",3911,"3.911"
"78","Mulleres",2005,"2005","15","15 A Coruña",5194,"5.194"
"78","Mulleres",2005,"2005","27","27 Lugo",2359,"2.359"
"78","Mulleres",2005,"2005","32","32 Ourense",2177,"2.177"
"78","Mulleres",2005,"2005","36","36 Pontevedra",3752,"3.752"
"78","Mulleres",2006,"2006","15","15 A Coruña",5328,"5.328"
"78","Mulleres",2006,"2006","27","27 Lugo",2360,"2.360"
"78","Mulleres",2006,"2006","32","32 Ourense",2263,"2.263"
"78","Mulleres",2006,"2006","36","36 Pontevedra",3876,"3.876"
"78","Mulleres",2007,"2007","15","15 A Coruña",5749,"5.749"
"78","Mulleres",2007,"2007","27","27 Lugo",2479,"2.479"
"78","Mulleres",2007,"2007","32","32 Ourense",2312,"2.312"
"78","Mulleres",2007,"2007","36","36 Pontevedra",4242,"4.242"
"78","Mulleres",2008,"2008","15","15 A Coruña",5872,"5.872"
"78","Mulleres",2008,"2008","27","27 Lugo",2318,"2.318"
"78","Mulleres",2008,"2008","32","32 Ourense",2315,"2.315"
"78","Mulleres",2008,"2008","36","36 Pontevedra",4193,"4.193"
"78","Mulleres",2009,"2009","15","15 A Coruña",6058,"6.058"
"78","Mulleres",2009,"2009","27","27 Lugo",2562,"2.562"
"78","Mulleres",2009,"2009","32","32 Ourense",2339,"2.339"
"78","Mulleres",2009,"2009","36","36 Pontevedra",4538,"4.538"
"78","Mulleres",2010,"2010","15","15 A Coruña",5968,"5.968"
"78","Mulleres",2010,"2010","27","27 Lugo",2452,"2.452"
"78","Mulleres",2010,"2010","32","32 Ourense",2269,"2.269"
"78","Mulleres",2010,"2010","36","36 Pontevedra",4500,"4.500"
"78","Mulleres",2011,"2011","15","15 A Coruña",6583,"6.583"
"78","Mulleres",2011,"2011","27","27 Lugo",2598,"2.598"
"78","Mulleres",2011,"2011","32","32 Ourense",2578,"2.578"
"78","Mulleres",2011,"2011","36","36 Pontevedra",4895,"4.895"
"78","Mulleres",2012,"2012","15","15 A Coruña",6569,"6.569"
"78","Mulleres",2012,"2012","27","27 Lugo",2527,"2.527"
"78","Mulleres",2012,"2012","32","32 Ourense",2519,"2.519"
"78","Mulleres",2012,"2012","36","36 Pontevedra",4872,"4.872"
"78","Mulleres",2013,"2013","15","15 A Coruña",6717,"6.717"
"78","Mulleres",2013,"2013","27","27 Lugo",2530,"2.530"
"78","Mulleres",2013,"2013","32","32 Ourense",2507,"2.507"
"78","Mulleres",2013,"2013","36","36 Pontevedra",4878,"4.878"
"78","Mulleres",2014,"2014","15","15 A Coruña",6514,"6.514"
"78","Mulleres",2014,"2014","27","27 Lugo",2467,"2.467"
"78","Mulleres",2014,"2014","32","32 Ourense",2402,"2.402"
"78","Mulleres",2014,"2014","36","36 Pontevedra",4721,"4.721"
"78","Mulleres",2015,"2015","15","15 A Coruña",6521,"6.521"
"78","Mulleres",2015,"2015","27","27 Lugo",2426,"2.426"
"78","Mulleres",2015,"2015","32","32 Ourense",2407,"2.407"
"78","Mulleres",2015,"2015","36","36 Pontevedra",4811,"4.811"
"78","Mulleres",2016,"2016","15","15 A Coruña",5527,"5.527"
"78","Mulleres",2016,"2016","27","27 Lugo",2076,"2.076"
"78","Mulleres",2016,"2016","32","32 Ourense",1989,"1.989"
"78","Mulleres",2016,"2016","36","36 Pontevedra",4164,"4.164"
"78","Mulleres",2017,"2017","15","15 A Coruña",4627,"4.627"
"78","Mulleres",2017,"2017","27","27 Lugo",1682,"1.682"
"78","Mulleres",2017,"2017","32","32 Ourense",1600,"1.600"
"78","Mulleres",2017,"2017","36","36 Pontevedra",3611,"3.611"
"78","Mulleres",2018,"2018","15","15 A Coruña",4356,"4.356"
"78","Mulleres",2018,"2018","27","27 Lugo",1542,"1.542"
"78","Mulleres",2018,"2018","32","32 Ourense",1580,"1.580"
"78","Mulleres",2018,"2018","36","36 Pontevedra",3353,"3.353"
"78","Mulleres",2019,"2019","15","15 A Coruña",5766,"5.766"
"78","Mulleres",2019,"2019","27","27 Lugo",2122,"2.122"
"78","Mulleres",2019,"2019","32","32 Ourense",2064,"2.064"
"78","Mulleres",2019,"2019","36","36 Pontevedra",4439,"4.439"
"78","Mulleres",2020,"2020","15","15 A Coruña",5317,"5.317"
"78","Mulleres",2020,"2020","27","27 Lugo",1878,"1.878"
"78","Mulleres",2020,"2020","32","32 Ourense",1915,"1.915"
"78","Mulleres",2020,"2020","36","36 Pontevedra",4023,"4.023"
"78","Mulleres",2021,"2021","15","15 A Coruña",5651,"5.651"
"78","Mulleres",2021,"2021","27","27 Lugo",1944,"1.944"
"78","Mulleres",2021,"2021","32","32 Ourense",1933,"1.933"
"78","Mulleres",2021,"2021","36","36 Pontevedra",4110,"4.110"
"79","Homes",1998,"1998","15","15 A Coruña",2420,"2.420"
"79","Homes",1998,"1998","27","27 Lugo",1333,"1.333"
"79","Homes",1998,"1998","32","32 Ourense",1266,"1.266"
"79","Homes",1998,"1998","36","36 Pontevedra",1738,"1.738"
"79","Homes",1999,"1999","15","15 A Coruña",2333,"2.333"
"79","Homes",1999,"1999","27","27 Lugo",1274,"1.274"
"79","Homes",1999,"1999","32","32 Ourense",1226,"1.226"
"79","Homes",1999,"1999","36","36 Pontevedra",1651,"1.651"
"79","Homes",2000,"2000","15","15 A Coruña",2833,"2.833"
"79","Homes",2000,"2000","27","27 Lugo",1515,"1.515"
"79","Homes",2000,"2000","32","32 Ourense",1429,"1.429"
"79","Homes",2000,"2000","36","36 Pontevedra",1844,"1.844"
"79","Homes",2001,"2001","15","15 A Coruña",2683,"2.683"
"79","Homes",2001,"2001","27","27 Lugo",1518,"1.518"
"79","Homes",2001,"2001","32","32 Ourense",1375,"1.375"
"79","Homes",2001,"2001","36","36 Pontevedra",1915,"1.915"
"79","Homes",2002,"2002","15","15 A Coruña",3072,"3.072"
"79","Homes",2002,"2002","27","27 Lugo",1655,"1.655"
"79","Homes",2002,"2002","32","32 Ourense",1620,"1.620"
"79","Homes",2002,"2002","36","36 Pontevedra",2007,"2.007"
"79","Homes",2003,"2003","15","15 A Coruña",2957,"2.957"
"79","Homes",2003,"2003","27","27 Lugo",1725,"1.725"
"79","Homes",2003,"2003","32","32 Ourense",1569,"1.569"
"79","Homes",2003,"2003","36","36 Pontevedra",2144,"2.144"
"79","Homes",2004,"2004","15","15 A Coruña",2961,"2.961"
"79","Homes",2004,"2004","27","27 Lugo",1610,"1.610"
"79","Homes",2004,"2004","32","32 Ourense",1490,"1.490"
"79","Homes",2004,"2004","36","36 Pontevedra",2118,"2.118"
"79","Homes",2005,"2005","15","15 A Coruña",3074,"3.074"
"79","Homes",2005,"2005","27","27 Lugo",1693,"1.693"
"79","Homes",2005,"2005","32","32 Ourense",1505,"1.505"
"79","Homes",2005,"2005","36","36 Pontevedra",2175,"2.175"
"79","Homes",2006,"2006","15","15 A Coruña",3281,"3.281"
"79","Homes",2006,"2006","27","27 Lugo",1671,"1.671"
"79","Homes",2006,"2006","32","32 Ourense",1518,"1.518"
"79","Homes",2006,"2006","36","36 Pontevedra",2324,"2.324"
"79","Homes",2007,"2007","15","15 A Coruña",3506,"3.506"
"79","Homes",2007,"2007","27","27 Lugo",1787,"1.787"
"79","Homes",2007,"2007","32","32 Ourense",1675,"1.675"
"79","Homes",2007,"2007","36","36 Pontevedra",2469,"2.469"
"79","Homes",2008,"2008","15","15 A Coruña",3724,"3.724"
"79","Homes",2008,"2008","27","27 Lugo",1853,"1.853"
"79","Homes",2008,"2008","32","32 Ourense",1670,"1.670"
"79","Homes",2008,"2008","36","36 Pontevedra",2551,"2.551"
"79","Homes",2009,"2009","15","15 A Coruña",3705,"3.705"
"79","Homes",2009,"2009","27","27 Lugo",1750,"1.750"
"79","Homes",2009,"2009","32","32 Ourense",1619,"1.619"
"79","Homes",2009,"2009","36","36 Pontevedra",2681,"2.681"
"79","Homes",2010,"2010","15","15 A Coruña",3959,"3.959"
"79","Homes",2010,"2010","27","27 Lugo",1754,"1.754"
"79","Homes",2010,"2010","32","32 Ourense",1758,"1.758"
"79","Homes",2010,"2010","36","36 Pontevedra",2894,"2.894"
"79","Homes",2011,"2011","15","15 A Coruña",4045,"4.045"
"79","Homes",2011,"2011","27","27 Lugo",1782,"1.782"
"79","Homes",2011,"2011","32","32 Ourense",1671,"1.671"
"79","Homes",2011,"2011","36","36 Pontevedra",2898,"2.898"
"79","Homes",2012,"2012","15","15 A Coruña",4438,"4.438"
"79","Homes",2012,"2012","27","27 Lugo",1883,"1.883"
"79","Homes",2012,"2012","32","32 Ourense",1942,"1.942"
"79","Homes",2012,"2012","36","36 Pontevedra",3192,"3.192"
"79","Homes",2013,"2013","15","15 A Coruña",4435,"4.435"
"79","Homes",2013,"2013","27","27 Lugo",1820,"1.820"
"79","Homes",2013,"2013","32","32 Ourense",1770,"1.770"
"79","Homes",2013,"2013","36","36 Pontevedra",3043,"3.043"
"79","Homes",2014,"2014","15","15 A Coruña",4368,"4.368"
"79","Homes",2014,"2014","27","27 Lugo",1824,"1.824"
"79","Homes",2014,"2014","32","32 Ourense",1800,"1.800"
"79","Homes",2014,"2014","36","36 Pontevedra",3155,"3.155"
"79","Homes",2015,"2015","15","15 A Coruña",4512,"4.512"
"79","Homes",2015,"2015","27","27 Lugo",1793,"1.793"
"79","Homes",2015,"2015","32","32 Ourense",1801,"1.801"
"79","Homes",2015,"2015","36","36 Pontevedra",3221,"3.221"
"79","Homes",2016,"2016","15","15 A Coruña",4530,"4.530"
"79","Homes",2016,"2016","27","27 Lugo",1890,"1.890"
"79","Homes",2016,"2016","32","32 Ourense",1834,"1.834"
"79","Homes",2016,"2016","36","36 Pontevedra",3255,"3.255"
"79","Homes",2017,"2017","15","15 A Coruña",3872,"3.872"
"79","Homes",2017,"2017","27","27 Lugo",1511,"1.511"
"79","Homes",2017,"2017","32","32 Ourense",1432,"1.432"
"79","Homes",2017,"2017","36","36 Pontevedra",2866,"2.866"
"79","Homes",2018,"2018","15","15 A Coruña",3317,"3.317"
"79","Homes",2018,"2018","27","27 Lugo",1292,"1.292"
"79","Homes",2018,"2018","32","32 Ourense",1189,"1.189"
"79","Homes",2018,"2018","36","36 Pontevedra",2369,"2.369"
"79","Homes",2019,"2019","15","15 A Coruña",3069,"3.069"
"79","Homes",2019,"2019","27","27 Lugo",1150,"1.150"
"79","Homes",2019,"2019","32","32 Ourense",1223,"1.223"
"79","Homes",2019,"2019","36","36 Pontevedra",2309,"2.309"
"79","Homes",2020,"2020","15","15 A Coruña",4170,"4.170"
"79","Homes",2020,"2020","27","27 Lugo",1489,"1.489"
"79","Homes",2020,"2020","32","32 Ourense",1570,"1.570"
"79","Homes",2020,"2020","36","36 Pontevedra",3272,"3.272"
"79","Homes",2021,"2021","15","15 A Coruña",3998,"3.998"
"79","Homes",2021,"2021","27","27 Lugo",1414,"1.414"
"79","Homes",2021,"2021","32","32 Ourense",1460,"1.460"
"79","Homes",2021,"2021","36","36 Pontevedra",2959,"2.959"
"79","Mulleres",1998,"1998","15","15 A Coruña",4270,"4.270"
"79","Mulleres",1998,"1998","27","27 Lugo",2014,"2.014"
"79","Mulleres",1998,"1998","32","32 Ourense",1914,"1.914"
"79","Mulleres",1998,"1998","36","36 Pontevedra",3267,"3.267"
"79","Mulleres",1999,"1999","15","15 A Coruña",4204,"4.204"
"79","Mulleres",1999,"1999","27","27 Lugo",1955,"1.955"
"79","Mulleres",1999,"1999","32","32 Ourense",1736,"1.736"
"79","Mulleres",1999,"1999","36","36 Pontevedra",3040,"3.040"
"79","Mulleres",2000,"2000","15","15 A Coruña",4815,"4.815"
"79","Mulleres",2000,"2000","27","27 Lugo",2170,"2.170"
"79","Mulleres",2000,"2000","32","32 Ourense",2063,"2.063"
"79","Mulleres",2000,"2000","36","36 Pontevedra",3399,"3.399"
"79","Mulleres",2001,"2001","15","15 A Coruña",4417,"4.417"
"79","Mulleres",2001,"2001","27","27 Lugo",2031,"2.031"
"79","Mulleres",2001,"2001","32","32 Ourense",1946,"1.946"
"79","Mulleres",2001,"2001","36","36 Pontevedra",3262,"3.262"
"79","Mulleres",2002,"2002","15","15 A Coruña",4973,"4.973"
"79","Mulleres",2002,"2002","27","27 Lugo",2266,"2.266"
"79","Mulleres",2002,"2002","32","32 Ourense",2366,"2.366"
"79","Mulleres",2002,"2002","36","36 Pontevedra",3508,"3.508"
"79","Mulleres",2003,"2003","15","15 A Coruña",4806,"4.806"
"79","Mulleres",2003,"2003","27","27 Lugo",2284,"2.284"
"79","Mulleres",2003,"2003","32","32 Ourense",2206,"2.206"
"79","Mulleres",2003,"2003","36","36 Pontevedra",3640,"3.640"
"79","Mulleres",2004,"2004","15","15 A Coruña",4830,"4.830"
"79","Mulleres",2004,"2004","27","27 Lugo",2240,"2.240"
"79","Mulleres",2004,"2004","32","32 Ourense",2121,"2.121"
"79","Mulleres",2004,"2004","36","36 Pontevedra",3674,"3.674"
"79","Mulleres",2005,"2005","15","15 A Coruña",4809,"4.809"
"79","Mulleres",2005,"2005","27","27 Lugo",2313,"2.313"
"79","Mulleres",2005,"2005","32","32 Ourense",2114,"2.114"
"79","Mulleres",2005,"2005","36","36 Pontevedra",3797,"3.797"
"79","Mulleres",2006,"2006","15","15 A Coruña",5060,"5.060"
"79","Mulleres",2006,"2006","27","27 Lugo",2299,"2.299"
"79","Mulleres",2006,"2006","32","32 Ourense",2117,"2.117"
"79","Mulleres",2006,"2006","36","36 Pontevedra",3661,"3.661"
"79","Mulleres",2007,"2007","15","15 A Coruña",5169,"5.169"
"79","Mulleres",2007,"2007","27","27 Lugo",2313,"2.313"
"79","Mulleres",2007,"2007","32","32 Ourense",2192,"2.192"
"79","Mulleres",2007,"2007","36","36 Pontevedra",3776,"3.776"
"79","Mulleres",2008,"2008","15","15 A Coruña",5596,"5.596"
"79","Mulleres",2008,"2008","27","27 Lugo",2418,"2.418"
"79","Mulleres",2008,"2008","32","32 Ourense",2273,"2.273"
"79","Mulleres",2008,"2008","36","36 Pontevedra",4143,"4.143"
"79","Mulleres",2009,"2009","15","15 A Coruña",5727,"5.727"
"79","Mulleres",2009,"2009","27","27 Lugo",2275,"2.275"
"79","Mulleres",2009,"2009","32","32 Ourense",2250,"2.250"
"79","Mulleres",2009,"2009","36","36 Pontevedra",4123,"4.123"
"79","Mulleres",2010,"2010","15","15 A Coruña",5912,"5.912"
"79","Mulleres",2010,"2010","27","27 Lugo",2487,"2.487"
"79","Mulleres",2010,"2010","32","32 Ourense",2292,"2.292"
"79","Mulleres",2010,"2010","36","36 Pontevedra",4446,"4.446"
"79","Mulleres",2011,"2011","15","15 A Coruña",5803,"5.803"
"79","Mulleres",2011,"2011","27","27 Lugo",2392,"2.392"
"79","Mulleres",2011,"2011","32","32 Ourense",2207,"2.207"
"79","Mulleres",2011,"2011","36","36 Pontevedra",4394,"4.394"
"79","Mulleres",2012,"2012","15","15 A Coruña",6398,"6.398"
"79","Mulleres",2012,"2012","27","27 Lugo",2535,"2.535"
"79","Mulleres",2012,"2012","32","32 Ourense",2490,"2.490"
"79","Mulleres",2012,"2012","36","36 Pontevedra",4754,"4.754"
"79","Mulleres",2013,"2013","15","15 A Coruña",6393,"6.393"
"79","Mulleres",2013,"2013","27","27 Lugo",2469,"2.469"
"79","Mulleres",2013,"2013","32","32 Ourense",2449,"2.449"
"79","Mulleres",2013,"2013","36","36 Pontevedra",4741,"4.741"
"79","Mulleres",2014,"2014","15","15 A Coruña",6558,"6.558"
"79","Mulleres",2014,"2014","27","27 Lugo",2472,"2.472"
"79","Mulleres",2014,"2014","32","32 Ourense",2446,"2.446"
"79","Mulleres",2014,"2014","36","36 Pontevedra",4760,"4.760"
"79","Mulleres",2015,"2015","15","15 A Coruña",6356,"6.356"
"79","Mulleres",2015,"2015","27","27 Lugo",2428,"2.428"
"79","Mulleres",2015,"2015","32","32 Ourense",2353,"2.353"
"79","Mulleres",2015,"2015","36","36 Pontevedra",4633,"4.633"
"79","Mulleres",2016,"2016","15","15 A Coruña",6389,"6.389"
"79","Mulleres",2016,"2016","27","27 Lugo",2357,"2.357"
"79","Mulleres",2016,"2016","32","32 Ourense",2357,"2.357"
"79","Mulleres",2016,"2016","36","36 Pontevedra",4732,"4.732"
"79","Mulleres",2017,"2017","15","15 A Coruña",5416,"5.416"
"79","Mulleres",2017,"2017","27","27 Lugo",2045,"2.045"
"79","Mulleres",2017,"2017","32","32 Ourense",1943,"1.943"
"79","Mulleres",2017,"2017","36","36 Pontevedra",4080,"4.080"
"79","Mulleres",2018,"2018","15","15 A Coruña",4548,"4.548"
"79","Mulleres",2018,"2018","27","27 Lugo",1657,"1.657"
"79","Mulleres",2018,"2018","32","32 Ourense",1567,"1.567"
"79","Mulleres",2018,"2018","36","36 Pontevedra",3548,"3.548"
"79","Mulleres",2019,"2019","15","15 A Coruña",4266,"4.266"
"79","Mulleres",2019,"2019","27","27 Lugo",1512,"1.512"
"79","Mulleres",2019,"2019","32","32 Ourense",1553,"1.553"
"79","Mulleres",2019,"2019","36","36 Pontevedra",3290,"3.290"
"79","Mulleres",2020,"2020","15","15 A Coruña",5660,"5.660"
"79","Mulleres",2020,"2020","27","27 Lugo",2079,"2.079"
"79","Mulleres",2020,"2020","32","32 Ourense",2035,"2.035"
"79","Mulleres",2020,"2020","36","36 Pontevedra",4354,"4.354"
"79","Mulleres",2021,"2021","15","15 A Coruña",5214,"5.214"
"79","Mulleres",2021,"2021","27","27 Lugo",1846,"1.846"
"79","Mulleres",2021,"2021","32","32 Ourense",1888,"1.888"
"79","Mulleres",2021,"2021","36","36 Pontevedra",3957,"3.957"
"80","Homes",1998,"1998","15","15 A Coruña",2117,"2.117"
"80","Homes",1998,"1998","27","27 Lugo",1219,"1.219"
"80","Homes",1998,"1998","32","32 Ourense",1118,"1.118"
"80","Homes",1998,"1998","36","36 Pontevedra",1559,"1.559"
"80","Homes",1999,"1999","15","15 A Coruña",2275,"2.275"
"80","Homes",1999,"1999","27","27 Lugo",1270,"1.270"
"80","Homes",1999,"1999","32","32 Ourense",1209,"1.209"
"80","Homes",1999,"1999","36","36 Pontevedra",1639,"1.639"
"80","Homes",2000,"2000","15","15 A Coruña",2156,"2.156"
"80","Homes",2000,"2000","27","27 Lugo",1201,"1.201"
"80","Homes",2000,"2000","32","32 Ourense",1150,"1.150"
"80","Homes",2000,"2000","36","36 Pontevedra",1563,"1.563"
"80","Homes",2001,"2001","15","15 A Coruña",2674,"2.674"
"80","Homes",2001,"2001","27","27 Lugo",1419,"1.419"
"80","Homes",2001,"2001","32","32 Ourense",1373,"1.373"
"80","Homes",2001,"2001","36","36 Pontevedra",1727,"1.727"
"80","Homes",2002,"2002","15","15 A Coruña",2528,"2.528"
"80","Homes",2002,"2002","27","27 Lugo",1416,"1.416"
"80","Homes",2002,"2002","32","32 Ourense",1312,"1.312"
"80","Homes",2002,"2002","36","36 Pontevedra",1788,"1.788"
"80","Homes",2003,"2003","15","15 A Coruña",2878,"2.878"
"80","Homes",2003,"2003","27","27 Lugo",1557,"1.557"
"80","Homes",2003,"2003","32","32 Ourense",1522,"1.522"
"80","Homes",2003,"2003","36","36 Pontevedra",1906,"1.906"
"80","Homes",2004,"2004","15","15 A Coruña",2758,"2.758"
"80","Homes",2004,"2004","27","27 Lugo",1626,"1.626"
"80","Homes",2004,"2004","32","32 Ourense",1491,"1.491"
"80","Homes",2004,"2004","36","36 Pontevedra",2044,"2.044"
"80","Homes",2005,"2005","15","15 A Coruña",2820,"2.820"
"80","Homes",2005,"2005","27","27 Lugo",1520,"1.520"
